Equation, Degree, Coefficients, Number of points, Epsilon, Connected components
2304*u**4 + 3840*u**2*v**3 - 3456*u**2*w**3 - 96*u**2 + 1600*v**6 - 2880*v**3*w**3 - 80*v**3 + 1296*w**6 + 72*w**3 + 1,6,15624.0,750,0.3,2
2304*u**4 + 3840*u**2*v**3 - 3456*u**2*w**3 - 96*u**2 + 1600*v**6 - 2880*v**3*w**3 - 80*v**3 + 1296*w**6 + 72*w**3 + 1,6,15624.0,750,0.15,3
2304*u**4 + 3840*u**2*v**3 - 3456*u**2*w**3 - 96*u**2 + 1600*v**6 - 2880*v**3*w**3 - 80*v**3 + 1296*w**6 + 72*w**3 + 1,6,15624.0,1000,0.25,1
2304*u**4 + 3840*u**2*v**3 - 3456*u**2*w**3 - 96*u**2 + 1600*v**6 - 2880*v**3*w**3 - 80*v**3 + 1296*w**6 + 72*w**3 + 1,6,15624.0,1000,0.2,4
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,250,0.3,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,250,0.25,2
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,250,0.2,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,250,0.15,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,250,0.1,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,500,0.3,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,500,0.25,2
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,500,0.2,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,500,0.1,4
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,750,0.25,4
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,750,0.2,1
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,750,0.15,5
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,1000,0.3,6
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,1000,0.2,2
81*u**4 - 144*u**2*v**2 - 828*u**2*w**3 - 36*u**2 + 64*v**4 + 736*v**2*w**3 + 32*v**2 + 2116*w**6 + 184*w**3 + 4,6,4221.0,1000,0.15,6
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,250,0.3,57
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,250,0.25,62
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,250,0.2,67
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,250,0.15,70
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,250,0.1,115
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,500,0.3,100
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,500,0.15,121
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,500,0.1,151
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,750,0.25,148
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,750,0.1,223
2*u**2 + 17*v**3 - 22*w**2 + 3,3,41.0,1000,0.15,219
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,250,0.3,1
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,250,0.25,5
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,250,0.2,3
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,250,0.15,1
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,250,0.1,3
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,500,0.3,2
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,500,0.25,1
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,500,0.2,1
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,500,0.15,4
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,500,0.1,3
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,750,0.3,4
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,750,0.25,5
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,750,0.15,8
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,1000,0.25,7
1156*u**4 - 1360*u**2*v**2 - 2176*u**2*w**3 - 136*u**2 + 400*v**4 + 1280*v**2*w**3 + 80*v**2 + 1024*w**6 + 128*w**3 + 4,6,7740.0,1000,0.15,4
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,250,0.3,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,250,0.25,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,250,0.2,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,250,0.15,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,250,0.1,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,500,0.3,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,500,0.15,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,750,0.3,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,750,0.2,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,750,0.15,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,750,0.1,2
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,1000,0.3,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,1000,0.2,1
49*u**6 + 56*u**3*v**3 - 406*u**3*w**3 - 56*u**3 + 16*v**6 - 232*v**3*w**3 - 32*v**3 + 841*w**6 + 232*w**3 + 16,6,1920.0,1000,0.1,2
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,250,0.3,17
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,250,0.25,11
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,250,0.2,21
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,250,0.15,37
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,250,0.1,45
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,500,0.25,21
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,500,0.2,25
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,500,0.15,29
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,750,0.3,27
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,750,0.25,27
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,750,0.15,51
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,1000,0.25,39
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,1000,0.2,55
25*u**2 + 18*v**2 - 41*w**2 - 2,2,84.0,1000,0.15,70
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,250,0.3,101
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,250,0.15,138
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,250,0.1,170
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,500,0.25,199
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,500,0.2,217
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,500,0.1,268
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,750,0.2,292
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,750,0.15,325
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,750,0.1,372
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,1000,0.25,325
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,1000,0.2,384
-47*u**3 + 38*v**2 + w**2 + 4,3,86.0,1000,0.15,399
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,250,0.3,58
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,250,0.2,54
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,250,0.15,74
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,500,0.3,98
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,500,0.25,106
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,500,0.15,116
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,500,0.1,144
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,750,0.3,143
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,750,0.2,156
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,750,0.15,164
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,750,0.1,188
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,1000,0.3,171
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,1000,0.15,209
5*u**2 + 13*v**2 - 6*w**3 - 2,3,24.0,1000,0.1,240
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,250,0.3,1
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,250,0.25,2
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,250,0.2,1
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,250,0.15,3
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,250,0.1,3
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,500,0.3,6
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,500,0.2,1
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,500,0.15,3
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,500,0.1,5
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,750,0.3,5
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,750,0.25,3
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,750,0.2,12
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,1000,0.3,10
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,1000,0.25,6
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,1000,0.2,5
729*u**4 - 1566*u**2*v**3 - 1890*u**2*w**2 + 54*u**2 + 841*v**6 + 2030*v**3*w**2 - 58*v**3 + 1225*w**4 - 70*w**2 + 1,6,8463.0,1000,0.15,6
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,250,0.3,127
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,250,0.25,149
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,250,0.2,150
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,250,0.15,167
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,250,0.1,186
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,500,0.3,211
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,500,0.25,259
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,500,0.2,277
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,500,0.15,298
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,500,0.1,339
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,750,0.3,322
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,750,0.25,365
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,750,0.2,377
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,750,0.15,431
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,750,0.1,488
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,1000,0.3,419
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,1000,0.25,442
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,1000,0.2,478
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,1000,0.15,528
49*u**3 - 27*v**2 - 47*w**2 - 1,3,123.0,1000,0.1,608
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,250,0.3,3
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,250,0.25,3
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,250,0.2,6
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,250,0.15,1
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,250,0.1,3
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,500,0.3,2
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,500,0.2,5
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,500,0.15,3
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,750,0.25,6
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,750,0.2,6
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,750,0.15,3
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,750,0.1,13
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,1000,0.3,5
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,1000,0.25,7
441*u**4 + 2058*u**2*v**3 + 1722*u**2*w**2 + 42*u**2 + 2401*v**6 + 4018*v**3*w**2 + 98*v**3 + 1681*w**4 + 82*w**2 + 1,6,12543.0,1000,0.1,10
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,250,0.3,121
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,250,0.25,124
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,250,0.2,135
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,250,0.15,158
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,250,0.1,153
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,500,0.3,192
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,500,0.25,189
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,500,0.2,205
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,500,0.15,258
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,500,0.1,313
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,750,0.3,258
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,750,0.25,278
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,750,0.2,301
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,750,0.15,333
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,750,0.1,400
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,1000,0.3,356
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,1000,0.25,386
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,1000,0.2,396
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,1000,0.15,436
41*u**3 + 10*v**2 + 25*w**2 + 5,3,76.0,1000,0.1,505
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,250,0.3,1
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,250,0.2,1
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,250,0.15,3
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,500,0.2,1
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,500,0.15,3
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,500,0.1,2
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,750,0.25,3
1444*u**6 - 2356*u**3*v**2 + 1216*u**3*w**3 - 152*u**3 + 961*v**4 - 992*v**2*w**3 + 124*v**2 + 256*w**6 - 64*w**3 + 4,6,7565.0,1000,0.3,3
33*u**3 + 24*v**2 - 24*w**3 - 4,3,81.0,250,0.3,37
33*u**3 + 24*v**2 - 24*w**3 - 4,3,81.0,250,0.15,50
33*u**3 + 24*v**2 - 24*w**3 - 4,3,81.0,500,0.2,80
33*u**3 + 24*v**2 - 24*w**3 - 4,3,81.0,500,0.15,97
33*u**3 + 24*v**2 - 24*w**3 - 4,3,81.0,500,0.1,122
33*u**3 + 24*v**2 - 24*w**3 - 4,3,81.0,750,0.2,117
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,250,0.3,95
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,250,0.25,106
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,250,0.2,110
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,250,0.15,133
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,250,0.1,160
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,500,0.3,175
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,500,0.25,196
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,500,0.2,233
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,500,0.15,241
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,500,0.1,261
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,750,0.3,195
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,750,0.25,253
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,750,0.2,290
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,750,0.15,280
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,750,0.1,366
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,1000,0.3,254
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,1000,0.2,327
-30*u**3 + 31*v**3 + 50*w**2 + 5,3,111.0,1000,0.1,505
-19*u**2 + 37*v**2 + 36*w**3 - 3,3,92.0,250,0.25,75
-19*u**2 + 37*v**2 + 36*w**3 - 3,3,92.0,250,0.1,104
-19*u**2 + 37*v**2 + 36*w**3 - 3,3,92.0,500,0.3,128
-19*u**2 + 37*v**2 + 36*w**3 - 3,3,92.0,500,0.25,117
1225*u**4 - 2590*u**2*v**3 - 1400*u**2*w**3 + 210*u**2 + 1369*v**6 + 1480*v**3*w**3 - 222*v**3 + 400*w**6 - 120*w**3 + 9,6,9016.0,250,0.3,3
